customer_id,name,age_band,tenure_years,state,credit_score,num_products,checking_flag,savings_flag,deposit_balance,relationship_value_estimate,mortgage_id,origination_date,original_balance,current_balance,mortgage_rate,original_term_years,remaining_term_months,monthly_payment,ltv,property_value,delinquency_flag,rate_gap_bps,appointment_request_30d,faq_view_30d,login_30d,mortgage_page_view_30d,payoff_info_view_30d,rate_page_view_30d,refinance_calculator_use_30d,refinance_page_view_30d,statement_download_30d,appointment_request_90d,faq_view_90d,login_90d,mortgage_page_view_90d,payoff_info_view_90d,rate_page_view_90d,refinance_calculator_use_90d,refinance_page_view_90d,statement_download_90d,digital_events_total_30d,digital_events_total_90d,digital_activity_change_pct,call_count_90d,refinance_intent_flag,competitor_shopping_flag,payoff_intent_flag,avg_call_sentiment,max_rate_sensitivity,branch_visits_90d,mortgage_discussion_count_90d,rate_discussion_flag_90d,refinance_discussion_flag_90d,churned_within_90d,churn_date,churn_probability,economic_value_if_lost,value_at_risk,expected_intervention_value
C0106115,Justin Saunders,55-64,12,OH,759,4,1,1,6239.0,35287.0,M0106115,2024-04-25,87000,85000,4.59,30,332,445.48,0.594,143000,0,-81,0.0,0.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0,0,13,1,0,4,0,1,1,10.0,20,1.0,2.0,1.0,1.0,0.0,-0.18,0.61,0.0,0.0,0.0,0.0,0,,0.0079,4937.0,39.0,-191.0
C0106116,Jeffrey Weaver,35-44,17,NC,748,1,0,0,579.0,157781.0,M0106116,2023-07-04,407000,392000,3.295,30,322,1781.36,0.719,545000,0,-211,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0,11,2,0,0,0,0,3,5.0,16,-0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0029,22768.0,66.0,-185.0
C0106117,Wanda Reynolds,25-34,9,WA,775,2,1,0,7201.0,162014.0,M0106117,2023-04-27,422000,405000,4.964,30,320,2256.11,0.628,645000,0,-44,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1,0,11,2,0,2,2,2,1,6.0,21,-0.2,1.0,0.0,0.0,0.0,0.29,0.18,0.0,0.0,0.0,0.0,0,,0.0,23523.0,0.0,-200.0
C0106118,Kathryn Castillo,55-64,2,WA,767,2,1,0,35325.0,67346.0,M0106118,2021-07-20,192000,180000,5.185,30,299,1052.51,0.621,290000,1,-22,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1,1,8,0,1,0,1,4,2,7.0,18,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0006,10455.0,6.0,-199.0
C0106119,Alicia Wilson,25-34,12,WA,744,3,1,1,15203.0,223147.0,M0106119,2021-09-23,629000,593000,5.61,30,301,3614.92,0.709,836000,0,21,2.0,0.0,5.0,0.0,0.0,5.0,0.0,2.0,1.0,2,2,12,1,2,6,2,2,2,15.0,31,0.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,,0.0094,34442.0,324.0,-129.0
C0106120,Jason Day,25-34,6,FL,653,4,1,1,85075.0,133715.0,M0106120,2025-09-03,311000,307000,6.484,30,348,1962.46,0.646,475000,0,108,0.0,0.0,4.0,2.0,1.0,1.0,1.0,3.0,0.0,1,1,11,4,2,1,3,4,3,12.0,30,0.3333333333333333,2.0,1.0,1.0,0.0,0.015,0.67,0.0,0.0,0.0,0.0,0,,0.0283,17831.0,505.0,-89.0
C0106121,Brian Christensen,35-44,7,VA,747,2,1,0,6482.0,97015.0,M0106121,2025-02-02,501000,482000,6.238,15,161,4292.41,0.711,678000,0,84,4.0,0.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,4,1,11,5,1,4,1,6,2,15.0,35,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.009,27995.0,252.0,-145.0
C0106122,Stephen Martinez,45-54,19,MA,725,1,0,0,105724.0,190514.0,M0106122,2023-10-17,483000,467000,5.603,30,326,2773.72,0.542,862000,1,20,1.0,1.0,8.0,1.0,3.0,2.0,0.0,4.0,2.0,1,3,12,2,3,3,0,6,6,22.0,36,2.142857142857143,2.0,1.0,1.0,1.0,0.125,0.93,0.0,0.0,0.0,0.0,0,,0.0154,27124.0,418.0,-108.0
C0106123,Thomas Turner,35-44,19,CA,703,3,1,1,817.0,118739.0,M0106123,2023-07-03,306000,295000,5.062,30,322,1654.29,0.68,434000,0,-34,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,12,1,0,0,1,3,3,9.0,21,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0057,17134.0,98.0,-178.0
C0106124,Bonnie Larson,25-34,6,AZ,781,3,1,1,3717.0,40661.0,M0106124,2021-01-24,119000,111000,3.825,30,293,556.18,0.638,174000,0,-158,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0,1,15,2,0,0,0,1,1,12.0,20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,6447.0,0.0,-200.0
C0106125,John Ortega,35-44,12,WA,713,2,1,0,1953.0,36743.0,M0106125,2019-09-30,362000,303000,4.619,15,97,2791.34,0.613,494000,0,-78,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13,1,1,0,0,0,3,3.0,19,-0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0011,17598.0,19.0,-196.0
C0106126,Kristin Hickman,35-44,11,WA,696,2,1,0,22358.0,170820.0,M0106126,2024-03-10,426000,414000,4.439,30,330,2143.07,0.527,786000,0,-96,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,8,1,0,2,0,2,2,9.0,16,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0035,24045.0,84.0,-182.0
C0106127,Jacqueline Turner,25-34,20,IL,770,1,0,0,2159.0,83629.0,M0106127,2021-08-12,237000,223000,8.0,30,300,1739.02,0.484,461000,0,260,0.0,3.0,8.0,2.0,0.0,0.0,2.0,3.0,2.0,1,4,11,2,1,2,3,6,3,20.0,33,2.076923076923077,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,1.0,1.0,0,,0.0975,12952.0,1263.0,78.0
C0106128,Charles Strickland,45-54,19,FL,701,1,0,0,30927.0,141532.0,M0106128,2024-01-19,355000,344000,7.694,30,329,2529.54,0.695,495000,0,229,0.0,0.0,5.0,1.0,3.0,2.0,2.0,3.0,2.0,0,2,11,4,4,3,7,5,2,18.0,38,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0796,19980.0,1590.0,150.0
C0106129,Thomas Carr,25-34,8,NJ,693,3,1,1,21052.0,32780.0,M0106129,2019-09-15,323000,270000,4.115,15,97,2407.85,0.508,532000,0,-128,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,11,1,1,3,1,3,3,7.0,24,-0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0005,15682.0,8.0,-198.0
C0106130,John Stewart,35-44,1,MI,669,1,0,0,11470.0,72983.0,M0106130,2021-12-18,203000,192000,5.932,30,304,1208.23,0.49,392000,0,53,0.0,0.0,7.0,2.0,0.0,2.0,1.0,5.0,0.0,1,0,13,4,1,5,2,6,3,17.0,35,0.8888888888888888,1.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0,,0.0053,11152.0,59.0,-187.0
C0106131,Christopher Mcmillan,45-54,1,NJ,683,3,1,1,8060.0,131642.0,M0106131,2025-03-22,312000,307000,4.014,30,343,1492.06,0.502,611000,0,-139,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,10,0,0,0,1,0,2,5.0,13,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0069,17831.0,123.0,-173.0
C0106132,Lee Rivera,55-64,1,NY,686,1,0,0,2608.0,106453.0,M0106132,2025-02-19,254000,249000,5.746,30,342,1481.63,0.724,344000,0,35,0.0,0.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,0,2,16,2,0,1,2,4,0,9.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0043,14462.0,62.0,-186.0
C0106133,Mark Keller,35-44,16,FL,747,1,0,0,18973.0,63109.0,M0106133,2023-04-09,395000,363000,4.96,15,139,3115.41,0.541,671000,1,-44,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0,0,7,0,0,2,0,5,3,7.0,17,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.001,21083.0,21.0,-195.0
C0106134,Allen Porter,35-44,15,AZ,674,2,1,0,4999.0,38199.0,M0106134,2023-01-13,244000,223000,5.344,15,137,1973.54,0.562,397000,0,-6,2.0,0.0,5.0,0.0,0.0,4.0,1.0,2.0,0.0,2,1,13,1,0,4,2,3,0,14.0,26,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0006,12952.0,8.0,-198.0
C0106135,Mr. Joshua Cohen,35-44,17,GA,636,1,0,0,23031.0,93006.0,M0106135,2024-04-25,230000,224000,6.657,30,332,1477.59,0.626,358000,0,126,0.0,0.0,5.0,3.0,2.0,3.0,1.0,4.0,0.0,0,1,18,8,2,7,2,6,2,18.0,46,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0198,13010.0,258.0,-143.0
C0106136,Kyle Burke,65+,3,WA,733,2,1,0,55285.0,60993.0,M0106136,2025-03-19,145000,142000,5.91,30,343,860.98,0.526,270000,0,51,3.0,0.0,7.0,1.0,0.0,2.0,1.0,3.0,2.0,3,0,14,2,0,4,2,6,2,19.0,33,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0035,8247.0,29.0,-194.0
C0106137,Brent Holloway,35-44,2,AZ,691,1,0,0,6321.0,320001.0,M0106137,2020-01-19,988000,911000,6.457,30,281,6216.92,0.726,1254000,0,106,0.0,0.0,5.0,2.0,0.0,2.0,2.0,7.0,3.0,0,1,13,4,0,5,4,12,5,21.0,44,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0092,52912.0,487.0,-93.0
C0106138,Danny Smith,35-44,4,OH,719,3,1,1,44665.0,91658.0,M0106138,2021-07-30,261000,245000,6.053,30,299,1573.73,0.499,491000,0,65,0.0,0.0,8.0,3.0,1.0,3.0,0.0,1.0,1.0,1,2,21,4,1,3,1,3,2,17.0,38,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0214,14230.0,305.0,-133.0
C0106139,Tracy Roberts,35-44,13,NY,777,4,1,1,11502.0,60868.0,M0106139,2020-04-08,186000,172000,4.694,30,283,964.0,0.649,265000,0,-71,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0,0,12,2,0,4,0,0,1,9.0,19,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,9990.0,0.0,-200.0
C0106140,Colleen Martin,35-44,1,AZ,723,2,1,0,18740.0,76812.0,M0106140,2023-12-23,443000,415000,4.058,15,148,3289.71,0.689,602000,0,-134,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,1,3,15,2,0,1,0,0,3,10.0,25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0021,24104.0,51.0,-189.0
C0106141,Stephanie Brown,35-44,14,NJ,787,1,0,0,1874.0,131289.0,M0106141,2022-04-14,360000,341000,5.171,30,308,1970.35,0.55,620000,0,-23,0.0,0.0,4.0,0.0,3.0,3.0,1.0,2.0,1.0,3,0,11,0,5,5,2,3,3,14.0,32,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0092,19806.0,182.0,-160.0
C0106142,Jennifer Barrett,25-34,18,MI,716,3,1,1,4016.0,154159.0,M0106142,2021-11-19,431000,407000,5.169,30,303,2358.42,0.483,843000,0,-23,2.0,0.0,9.0,1.0,2.0,2.0,1.0,3.0,0.0,3,1,23,2,2,3,2,3,2,20.0,41,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0037,23639.0,87.0,-181.0
C0106143,Tara Jones,45-54,3,MA,765,1,0,0,3964.0,179308.0,M0106143,2023-11-09,455000,440000,4.925,30,326,2421.73,0.59,746000,0,-48,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,2,0,16,1,2,1,2,4,5,10.0,33,-0.1304347826086956,1.0,1.0,1.0,1.0,-0.1,0.65,0.0,0.0,0.0,0.0,0,,0.0069,25556.0,176.0,-161.0
C0106144,Kaitlyn Leblanc,45-54,15,NY,695,1,0,0,46042.0,202055.0,M0106144,2021-11-01,567000,535000,4.725,30,302,2949.2,0.478,1119000,0,-68,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,7,3,0,2,2,0,3,3.0,18,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0043,31073.0,134.0,-171.0
C0106145,Madeline Ford,45-54,12,IL,724,3,1,1,6009.0,70310.0,M0106145,2022-06-06,192000,182000,5.573,30,309,1098.96,0.555,328000,0,17,1.0,0.0,3.0,1.0,0.0,3.0,2.0,3.0,1.0,2,0,8,2,0,7,4,4,1,14.0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0043,10571.0,45.0,-190.0
C0106146,Raymond Herrera,55-64,19,CA,678,1,0,0,19461.0,117709.0,M0106146,2020-07-23,353000,328000,6.953,30,287,2337.39,0.548,599000,0,155,0.0,2.0,3.0,1.0,2.0,5.0,2.0,5.0,1.0,3,3,14,4,4,7,5,11,7,21.0,58,0.1351351351351351,1.0,1.0,1.0,1.0,-0.55,0.88,0.0,0.0,0.0,0.0,0,,0.1754,19050.0,3341.0,535.0
C0106147,Danielle Reed,35-44,5,IL,683,2,1,0,8357.0,49352.0,M0106147,2020-06-22,149000,138000,3.19,30,286,643.56,0.667,207000,0,-221,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,5,2,0,0,1,0,6,4.0,14,-0.2,2.0,0.0,0.0,0.0,0.255,0.08,0.0,0.0,0.0,0.0,0,,0.0005,8015.0,4.0,-199.0
C0106148,Michael Spencer,65+,5,OH,709,1,0,0,5966.0,91309.0,M0106148,2020-02-17,281000,259000,4.133,30,282,1363.17,0.676,383000,0,-127,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0,2,7,3,1,1,0,0,2,7.0,16,0.5555555555555556,1.0,0.0,0.0,0.0,0.48,0.21,0.0,0.0,0.0,0.0,0,,0.0041,15043.0,62.0,-186.0
C0106149,Kevin Torres,55-64,1,OH,660,3,1,1,1565.0,166551.0,M0106149,2022-04-04,458000,434000,5.787,30,307,2683.54,0.55,789000,0,39,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4,2,13,1,2,2,4,0,3,7.0,31,-0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,,0.0116,25207.0,292.0,-136.0
C0106150,Hannah Marquez,55-64,15,FL,727,2,1,0,926.0,88839.0,M0106150,2025-05-13,209000,206000,3.457,30,345,933.49,0.76,271000,0,-194,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,7,1,0,1,1,0,2,4.0,12,0.0,1.0,0.0,0.0,0.0,0.17,0.12,0.0,0.0,0.0,0.0,0,,0.0,11965.0,0.0,-200.0
C0106151,Jared Madden,55-64,18,WA,706,2,1,0,6097.0,342456.0,M0106151,2021-02-09,1000000,935000,3.912,30,293,4723.56,0.472,1980000,0,-149,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0,1,16,1,0,0,0,0,6,12.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0147,54306.0,798.0,-24.0
C0106152,Jacob Miller,35-44,1,GA,730,2,1,0,6538.0,126816.0,M0106152,2023-03-23,331000,318000,7.827,30,319,2388.96,0.658,483000,0,243,1.0,0.0,5.0,4.0,3.0,4.0,3.0,5.0,1.0,3,1,15,5,5,7,6,11,3,26.0,56,0.7333333333333333,1.0,1.0,0.0,1.0,-0.25,0.8,1.0,0.0,0.0,0.0,0,,0.1858,18470.0,3432.0,555.0
C0106153,George Williams,35-44,10,OH,660,1,0,0,3189.0,46725.0,M0106153,2021-07-28,133000,125000,6.119,30,299,807.61,0.59,212000,0,72,0.0,1.0,5.0,0.0,1.0,4.0,2.0,7.0,2.0,0,1,7,1,2,7,4,10,2,22.0,34,2.6666666666666665,1.0,0.0,0.0,0.0,0.19,0.13,1.0,1.0,1.0,1.0,0,,0.009,7260.0,65.0,-186.0
C0106154,Amber Parker,35-44,15,WA,751,1,0,0,10895.0,165196.0,M0106154,2021-09-11,466000,439000,8.0,30,301,3419.34,0.68,646000,0,260,0.0,0.0,6.0,3.0,2.0,4.0,5.0,3.0,1.0,1,2,16,5,4,7,6,4,3,24.0,48,1.0,1.0,1.0,1.0,1.0,-0.07,0.67,0.0,0.0,0.0,0.0,1,2026-09-12,0.42,25497.0,10709.0,2156.0
C0106155,Jerome Parker,25-34,16,GA,796,3,1,1,96604.0,417861.0,M0106155,2025-02-10,995000,977000,3.621,30,342,4535.47,0.618,1580000,0,-178,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,11,1,0,2,1,0,3,7.0,18,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0049,56745.0,278.0,-139.0
C0106156,Phillip Fowler,45-54,19,AZ,786,3,1,1,54912.0,43660.0,M0106156,2024-07-19,107000,104000,7.793,30,335,769.74,0.684,152000,0,239,1.0,1.0,12.0,1.0,2.0,2.0,4.0,2.0,0.0,3,1,21,5,2,7,5,4,3,25.0,51,0.9230769230769232,1.0,1.0,1.0,0.0,0.11,0.98,0.0,0.0,0.0,0.0,0,,0.2173,6040.0,1312.0,89.0
C0106157,Charles Gonzales,25-34,15,NY,805,3,1,1,8971.0,58015.0,M0106157,2021-02-25,468000,407000,4.057,15,114,3475.12,0.463,879000,0,-134,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,8,1,1,0,0,1,4,9.0,17,1.25,2.0,0.0,0.0,0.0,0.025,0.28,0.0,0.0,0.0,0.0,0,,0.0187,23639.0,442.0,-103.0
C0106158,Natalie Oconnor,25-34,19,WA,721,3,1,1,9353.0,73406.0,M0106158,2022-05-14,200000,190000,6.485,30,309,1262.16,0.731,260000,0,108,2.0,1.0,2.0,1.0,0.0,4.0,4.0,5.0,0.0,4,2,12,2,1,4,6,9,0,19.0,40,0.8095238095238095,2.0,1.0,1.0,0.0,-0.035,0.84,0.0,0.0,0.0,0.0,0,,0.0391,11035.0,431.0,-105.0
C0106159,Richard Murray,65+,20,MA,704,2,1,0,18810.0,129880.0,M0106159,2024-06-12,319000,311000,3.106,30,334,1363.22,0.624,498000,0,-229,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,9,1,0,1,0,0,4,4.0,15,-0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.001,18063.0,18.0,-196.0
C0106160,Eric Shaffer,45-54,19,VA,741,2,1,0,11717.0,56706.0,M0106160,2020-08-02,170000,158000,5.82,30,287,999.65,0.51,310000,0,42,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1,0,10,3,0,3,1,2,3,5.0,23,-0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0059,9177.0,54.0,-188.0
C0106161,Christina Roberts,45-54,9,AZ,709,2,1,0,18850.0,56880.0,M0106161,2020-06-23,502000,429000,5.897,15,106,4208.28,0.447,960000,0,50,2.0,2.0,6.0,2.0,2.0,2.0,1.0,3.0,0.0,2,2,20,2,4,2,1,7,2,20.0,42,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0067,24917.0,167.0,-163.0
C0106162,Christina Cook,35-44,9,VA,641,1,0,0,12123.0,113244.0,M0106162,2024-05-12,280000,272000,5.007,30,333,1504.3,0.492,553000,0,-39,1.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,2.0,1,0,12,2,2,1,3,5,5,14.0,31,0.6470588235294118,2.0,1.0,0.0,1.0,-0.19,0.56,1.0,0.0,0.0,0.0,0,,0.0165,15798.0,261.0,-143.0
C0106163,Joseph Walker Jr.,45-54,9,MI,756,2,1,0,9748.0,230664.0,M0106163,2023-11-03,585000,566000,3.968,30,326,2782.1,0.749,756000,0,-143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,7,2,0,1,0,0,1,2.0,12,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0049,32874.0,161.0,-165.0
C0106164,Bradley Cobb,55-64,20,VA,709,1,0,0,3982.0,79989.0,M0106164,2024-07-14,196000,191000,5.191,30,335,1075.17,0.723,264000,0,-21,0.0,0.0,5.0,0.0,2.0,1.0,1.0,1.0,2.0,1,0,10,3,2,4,1,2,3,12.0,26,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,,0.0042,11093.0,47.0,-190.0
C0106165,Cynthia Newman,45-54,6,MA,653,2,1,0,13244.0,108211.0,M0106165,2022-04-25,296000,281000,5.764,30,308,1730.01,0.661,425000,0,36,2.0,0.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,2,1,12,1,1,3,3,3,3,13.0,29,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0092,16321.0,150.0,-167.0
C0106166,Veronica Simmons,45-54,16,MI,697,3,1,1,568.0,35161.0,M0106166,2021-02-03,103000,96000,4.234,30,293,505.73,0.473,203000,0,-117,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,2,0,14,0,2,0,0,2,3,11.0,23,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0035,5576.0,20.0,-196.0
C0106167,John Nichols,45-54,13,NJ,710,2,1,0,11781.0,476854.0,M0106167,2023-12-26,1201000,1163000,5.273,30,328,6649.09,0.49,2374000,0,-13,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0,0,8,1,3,4,2,0,0,6.0,18,0.0,1.0,1.0,1.0,0.0,0.18,0.75,0.0,0.0,0.0,0.0,0,,0.0015,67548.0,101.0,-178.0
C0106168,Thomas Jones,35-44,2,TX,720,3,1,1,718.0,366520.0,M0106168,2025-08-03,856000,845000,5.43,30,347,4822.75,0.587,1439000,0,3,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,3,0,11,2,3,1,2,4,0,7.0,26,-0.2631578947368421,1.0,1.0,0.0,0.0,0.02,0.52,0.0,0.0,0.0,0.0,0,,0.001,49078.0,49.0,-189.0
C0106169,Karen Alvarez,45-54,10,MA,721,4,1,1,11792.0,418494.0,M0106169,2025-08-24,974000,962000,5.997,30,348,5837.74,0.549,1753000,0,60,0.0,1.0,5.0,3.0,3.0,5.0,4.0,2.0,1.0,0,4,12,5,4,8,8,3,4,24.0,48,1.0,2.0,0.0,0.0,0.0,0.16,0.03,0.0,0.0,0.0,0.0,0,,0.0064,55874.0,358.0,-121.0
C0106170,Ronald Graham,65+,4,VA,781,4,1,1,2649.0,282155.0,M0106170,2024-02-13,705000,684000,3.748,30,330,3264.16,0.606,1129000,0,-165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,9,0,0,0,0,1,2,2.0,13,-0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0037,39727.0,147.0,-168.0
C0106171,Arthur White,35-44,15,FL,662,3,1,1,39736.0,29759.0,M0106171,2021-01-07,244000,212000,4.846,15,112,1910.02,0.451,470000,0,-55,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0,1,10,2,1,3,1,0,4,9.0,22,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0048,12313.0,59.0,-187.0
C0106172,Eric Murphy,35-44,9,PA,713,3,1,1,9545.0,124392.0,M0106172,2023-07-11,321000,309000,5.694,30,322,1861.87,0.722,428000,0,29,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2,0,10,1,1,1,1,2,2,7.0,20,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.016,17947.0,287.0,-137.0
C0106173,Tammy Daniel,35-44,8,NY,680,2,1,0,8592.0,48572.0,M0106173,2021-05-30,379000,332000,5.063,15,117,3009.56,0.473,702000,0,-34,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,4,0,5,0,1,2,1,0,1,9.0,14,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0091,19283.0,175.0,-162.0
C0106174,Dr. Jose Garcia,35-44,2,PA,776,3,1,1,13955.0,129147.0,M0106174,2020-04-04,395000,365000,4.292,30,283,1952.89,0.575,635000,0,-111,1.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1,1,15,3,0,3,0,2,0,11.0,25,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0021,21199.0,45.0,-190.0
C0106175,Ashley Coleman,65+,3,AZ,694,2,1,0,3041.0,62046.0,M0106175,2020-02-28,190000,176000,6.529,30,282,1204.56,0.583,302000,0,113,2.0,0.0,3.0,1.0,0.0,2.0,1.0,5.0,0.0,5,1,9,3,1,3,2,7,2,14.0,33,0.4736842105263157,2.0,1.0,0.0,0.0,-0.16,0.71,0.0,0.0,0.0,0.0,0,,0.0212,10222.0,217.0,-152.0
C0106176,Eduardo Booth,55-64,16,OH,704,4,1,1,32958.0,73008.0,M0106176,2023-11-02,185000,179000,6.566,30,326,1177.37,0.577,310000,0,117,3.0,1.0,2.0,1.0,3.0,1.0,5.0,3.0,1.0,3,2,11,3,5,2,6,4,3,20.0,39,1.105263157894737,2.0,1.0,0.0,0.0,0.47,0.74,1.0,0.0,0.0,0.0,1,2026-09-12,0.4616,10396.0,4799.0,856.0
C0106177,Nicholas Ramos MD,35-44,18,OH,767,2,1,0,19712.0,61056.0,M0106177,2022-04-07,168000,159000,6.329,30,307,1043.05,0.589,270000,0,93,1.0,0.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,4,0,14,5,4,3,6,1,3,15.0,40,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0547,9235.0,505.0,-89.0
